Tsp,Tsr,Pts,Pnt,Tn,Tp,Q,E,Time
-3,95,0,0,39.25,36.24,7.55,684300.9,2017-01-15T22:00
-4,96,0,0,39.25,36.24,7.55,684300.9,2017-01-15T23:00
-5,97,0,0,39.25,36.24,7.55,684300.9,2017-01-16T00:00
-6,99,0,0,39.25,36.24,7.55,684300.9,2017-01-16T01:00
-6,99,0,0,39.25,36.24,7.55,684300.9,2017-01-16T02:00
-6,99,0,0,39.25,36.24,7.55,684300.9,2017-01-16T03:00
-5,94,0,0.067,39.25,36.24,5.12,684300.9,2017-01-16T04:00
-5,98,1.427,0,39.15,36.24,7.55,684300.9,2017-01-16T05:00
-5,97,1.727,2.336,39.2,36.24,7.55,684300.9,2017-01-16T06:00
-5,97,1.654,1.931,39.2,36.24,7.55,684300.9,2017-01-16T07:00
-5,99,1.862,1.749,39.2,36.24,7.55,684300.9,2017-01-16T08:00
-3,95,1.544,1.494,39.2,36.24,7.55,684300.9,2017-01-16T09:00
-3,95,1.591,1.535,39.2,36.24,7.55,684300.9,2017-01-16T10:00
-2,94,1.376,1.307,39.2,36.24,7.55,684300.9,2017-01-16T11:00
-1,93,1.28,1.166,39.2,36.24,7.55,684300.9,2017-01-16T12:00
0,91,1.236,1.283,39.15,36.24,7.55,684300.9,2017-01-16T13:00
0,91,1.078,1.314,39.15,36.24,7.55,684300.9,2017-01-16T14:00
1,90,1.492,1.185,39.15,36.24,7.55,684300.9,2017-01-16T15:00
1,90,1.249,1.448,39.15,36.24,7.55,684300.9,2017-01-16T16:00
0,91,1.364,1.491,39.15,36.24,7.55,684300.9,2017-01-16T17:00
0,91,1.081,1.332,39.15,36.24,7.55,684300.9,2017-01-16T18:00
0,91,1.156,1.289,39.15,36.24,7.55,684300.9,2017-01-16T19:00
1,90,1.295,1.285,39.15,36.24,7.55,684300.9,2017-01-16T20:00
0,91,1.037,1.356,39.15,36.24,7.55,684300.9,2017-01-16T21:00
1,90,0.388,0,39.15,36.24,7.55,684300.9,2017-01-16T22:00
1,90,0,0,39.15,36.24,7.55,684300.9,2017-01-16T23:00
1,90,0,0,39.15,36.24,7.55,684300.9,2017-01-17T00:00
0,91,0,0,39.15,36.24,7.55,684300.9,2017-01-17T01:00
0,91,0,0.034,39.15,36.24,7.55,684300.9,2017-01-17T02:00
0,91,0,0.021,39.15,36.24,7.55,684300.9,2017-01-17T03:00
0,91,0,0,39.15,36.24,7.55,684300.9,2017-01-17T04:00
0,91,0,0.021,39.15,36.24,7.55,684300.9,2017-01-17T05:00
0,91,1.721,0.94,39.15,36.24,7.55,684300.9,2017-01-17T06:00
0,91,1.682,1.869,39.15,36.24,7.55,684300.9,2017-01-17T07:00
0,91,1.51,1.408,39.15,36.24,7.55,684300.9,2017-01-17T08:00
1,90,1.256,1.291,39.15,36.24,7.55,684300.9,2017-01-17T09:00
2,89,0.916,1.276,39.15,36.24,7.55,684300.9,2017-01-17T10:00
3,88,1.001,1.363,39.15,36.24,7.55,684300.9,2017-01-17T11:00
2,89,1.016,1.434,39.15,36.24,7.55,684300.9,2017-01-17T12:00
3,88,0.837,1.129,39.15,36.24,7.55,684300.9,2017-01-17T13:00
3,85,0.87,0.992,39.15,36.24,7.55,684300.9,2017-01-17T14:00
2,86,0.663,1.169,39.2,36.24,7.55,684300.9,2017-01-17T15:00
1,88,1.08,1.354,39.2,36.24,7.55,684300.9,2017-01-17T16:00
0,89,0.946,1.25,39.2,36.24,7.55,684300.9,2017-01-17T17:00
0,89,0.787,1.689,39.2,36.24,7.55,684300.9,2017-01-17T18:00
0,89,1.733,1.546,39.1,36.24,7.55,684300.9,2017-01-17T19:00
0,89,0,1.503,39,36.24,3.99,684300.9,2017-01-17T20:00
0,89,0,1.539,39,36.24,3.99,684300.9,2017-01-17T21:00
0,89,0,1.314,39,36.24,3.99,684300.9,2017-01-17T22:00
0,89,0,0,39,36.24,3.99,684300.9,2017-01-17T23:00
0,89,0,0,39,36.24,3.99,684300.9,2017-01-18T00:00
0,89,0,0,39,36.24,3.99,684300.9,2017-01-18T01:00
0,89,0,0,39,36.24,3.99,684300.9,2017-01-18T02:00
0,89,0,0.025,39,36.24,3.99,684300.9,2017-01-18T03:00
0,89,0,0.025,62.83,53.87,0,11535.3,2017-01-18T04:00
0,89,1.857,0,39,36.24,3.99,684300.9,2017-01-18T05:00
0,89,1.275,1.237,39,36.24,3.99,684300.9,2017-01-18T06:00
0,89,1.741,1.08,39,36.24,3.99,684300.9,2017-01-18T07:00
0,89,1.331,2.094,84.73,65.61,62.64,11541.7,2017-01-18T08:00
0,91,1.605,1.821,39.2,36.24,3.99,684300.9,2017-01-18T09:00
2,89,1.596,1.861,39.24,36.24,3.99,684300.9,2017-01-18T10:00
1,90,1.503,1.55,39.28,36.24,3.99,684300.9,2017-01-18T11:00
3,85,1.257,1.58,39.28,36.24,3.99,684300.9,2017-01-18T12:00
3,85,1.147,1.529,39.3,36.24,7.5,684300.9,2017-01-18T13:00
2,86,1.267,1.517,39.05,36.24,7.5,684300.9,2017-01-18T14:00
1,88,1.247,1.767,39.05,36.24,7.5,684300.9,2017-01-18T15:00
0,89,0.94,1.439,39.05,36.24,2.56,684300.9,2017-01-18T16:00
0,89,0.901,1.473,39.05,36.24,2.56,684300.9,2017-01-18T17:00
0,89,0.923,1.656,39.05,36.24,2.56,684300.9,2017-01-18T18:00
0,89,0.926,1.533,39.05,36.24,2.56,684300.9,2017-01-18T19:00
0,89,0,1.653,39.05,36.24,2.56,684300.9,2017-01-18T20:00
0,89,0,1.868,86.14,72.2,41.76,11561.8,2017-01-18T21:00
0,89,0,0.548,39.05,36.24,2.56,684300.9,2017-01-18T22:00
0,89,0,0.019,39.05,36.24,2.56,684300.9,2017-01-18T23:00
-1,90,0,0,39.05,36.24,2.56,684300.9,2017-01-19T00:00
0,89,0,0.008,39.05,36.24,2.56,684300.9,2017-01-19T01:00
-1,90,0,0.012,39.05,36.24,2.56,684300.9,2017-01-19T02:00
-1,90,0,0.017,39.05,36.24,2.56,684300.9,2017-01-19T03:00
-1,90,0,0.005,39.05,36.24,2.56,684300.9,2017-01-19T04:00
-1,90,1.333,2.21,39.05,36.24,7.5,684300.9,2017-01-19T05:00
-1,90,1.644,2.055,39.1,36.24,7.5,684300.9,2017-01-19T06:00
-2,92,1.374,1.709,39.15,36.24,7.5,684300.9,2017-01-19T07:00
-2,90,1.144,1.731,39.15,36.24,7.5,684300.9,2017-01-19T08:00
-2,92,1.284,1.72,39.15,36.24,7.5,684300.9,2017-01-19T09:00
0,89,1.227,1.572,39.15,36.24,2.38,684300.9,2017-01-19T10:00
0,89,1.126,1.545,39.15,36.24,7.5,684300.9,2017-01-19T11:00
1,88,1.332,1.583,39.15,36.24,7.5,684300.9,2017-01-19T12:00
1,88,0.747,1.599,39.15,36.24,7.5,684300.9,2017-01-19T13:00
0,89,0.917,1.502,39.15,36.24,7.5,684300.9,2017-01-19T14:00
0,89,0.983,1.525,39.11,36.24,7.5,684300.9,2017-01-19T15:00
0,89,0.981,1.603,39.11,36.24,7.5,684300.9,2017-01-19T16:00
-1,90,1.193,1.64,39.11,36.24,7.5,684300.9,2017-01-19T17:00
-1,93,0.984,1.71,39.15,36.24,7.5,684300.9,2017-01-19T18:00
-3,95,1.591,1.503,39.15,36.24,7.5,684300.9,2017-01-19T19:00
-3,95,0,1.625,39.15,36.24,7.5,684300.9,2017-01-19T20:00
-3,95,0,1.5,39.15,36.24,7.5,684300.9,2017-01-19T21:00
-3,95,0,1.697,39.15,36.24,7.5,684300.9,2017-01-19T22:00
-2,94,0,0,39.15,36.24,7.5,684300.9,2017-01-19T23:00
-3,95,0,0,39.15,36.24,7.5,684300.9,2017-01-20T00:00
-3,95,0,0.008,39.15,36.24,7.5,684300.9,2017-01-20T01:00
-4,96,0,0,39.15,36.24,7.5,684300.9,2017-01-20T02:00
-4,96,0,0,39.15,36.24,7.5,684300.9,2017-01-20T03:00
-5,97,0,0,39.15,36.24,7.5,684300.9,2017-01-20T04:00
-6,100,1.804,0,39.15,36.24,7.5,684300.9,2017-01-20T05:00
-6,98,1.571,2.519,39.2,36.24,7.5,684300.9,2017-01-20T06:00
-5,97,1.579,2.049,39.2,36.24,7.5,684300.9,2017-01-20T07:00
-5,97,1.679,1.937,39.23,36.24,7.5,684300.9,2017-01-20T08:00
-4,96,1.457,1.876,39.23,36.24,7.5,684300.9,2017-01-20T09:00
-3,95,1.106,1.644,39.23,36.24,7.5,684300.9,2017-01-20T10:00
-1,91,1.187,1.569,39.15,36.24,7.5,684300.9,2017-01-20T11:00
0,90,0.926,1.524,39.15,36.24,7.5,684300.9,2017-01-20T12:00
0,89,1.329,1.684,39.12,36.24,7.5,684300.9,2017-01-20T13:00
0,89,0.921,1.513,39.12,36.24,7.5,684300.9,2017-01-20T14:00
-1,90,0.907,1.454,39.12,36.24,7.5,684300.9,2017-01-20T15:00
-1,90,1.011,1.566,39.12,36.24,7.5,684300.9,2017-01-20T16:00
-2,92,1.064,1.506,39.12,36.24,7.5,684300.9,2017-01-20T17:00
-2,92,0.985,1.415,39.12,36.24,7.5,684300.9,2017-01-20T18:00
-2,92,0,1.606,39.12,36.24,7.5,684300.9,2017-01-20T19:00
-1,90,0,1.579,39.12,36.24,7.5,684300.9,2017-01-20T20:00
-2,92,0,1.632,39.12,36.24,7.5,684300.9,2017-01-20T21:00
-2,92,0,0,39.12,36.24,7.5,684300.9,2017-01-20T22:00
-3,93,0,0,39.12,36.24,7.5,684300.9,2017-01-20T23:00
-2,92,0,0,39.12,36.24,7.5,684300.9,2017-01-21T00:00
-3,93,0,0,39.12,36.24,7.5,684300.9,2017-01-21T01:00
-3,93,0,0,39.12,36.24,7.5,684300.9,2017-01-21T02:00
-3,93,0,0,39.12,36.24,7.5,684300.9,2017-01-21T03:00
-3,93,0,0,39.12,36.24,7.5,684300.9,2017-01-21T04:00
-3,93,0,0.032,39.12,36.24,7.5,684300.9,2017-01-21T05:00
-3,93,0.375,3.088,39.12,36.24,7.5,684300.9,2017-01-21T06:00
-4,96,0,2.251,39.12,36.24,7.5,684300.9,2017-01-21T07:00
-2,94,0,1.67,39.12,36.24,7.5,684300.9,2017-01-21T08:00
-2,94,0,1.372,39.12,36.24,7.5,684300.9,2017-01-21T09:00
-1,93,0,1.554,39.12,36.24,7.5,684300.9,2017-01-21T10:00
0,91,0,1.444,39.12,36.24,7.5,684300.9,2017-01-21T11:00
1,90,0,1.323,39.12,36.24,7.5,684300.9,2017-01-21T12:00
0,91,0,1.369,39.12,36.24,7.5,684300.9,2017-01-21T13:00
0,84,0,1.397,39.12,36.24,7.5,684300.9,2017-01-21T14:00
0,84,0,1.347,39.12,36.24,7.5,684300.9,2017-01-21T15:00
-1,85,0,1.425,39.12,36.24,7.5,684300.9,2017-01-21T16:00
-2,87,0,1.77,39.12,36.24,7.5,684300.9,2017-01-21T17:00
-3,89,0,1.913,39.12,36.24,7.5,684300.9,2017-01-21T18:00
-3,89,0,1.767,39.12,36.24,7.5,684300.9,2017-01-21T19:00
-2,87,1.661,1.762,38.8,36.24,7.5,684300.9,2017-01-21T20:00
-4,91,0,1.669,38.8,36.24,7.5,684300.9,2017-01-21T21:00
-5,92,1.283,1.899,38.8,36.24,7.5,684300.9,2017-01-21T22:00
-6,94,0,0,38.8,36.24,7.5,684300.9,2017-01-21T23:00
-6,94,0,0,38.8,36.24,7.5,684300.9,2017-01-22T00:00
-7,96,0,0,38.8,36.24,7.5,684300.9,2017-01-22T01:00
-7,96,0,0,38.8,36.24,7.5,684300.9,2017-01-22T02:00
-8,97,0,0,38.8,36.24,7.5,684300.9,2017-01-22T03:00
-8,97,0,0,38.8,36.24,7.5,684300.9,2017-01-22T04:00
-7,96,0,0,38.8,36.24,7.5,684300.9,2017-01-22T05:00
-6,94,0,2.24,38.8,36.24,7.5,684300.9,2017-01-22T06:00
-5,96,0,3.024,38.8,36.24,7.5,684300.9,2017-01-22T07:00
-6,97,1.318,1.885,38.8,36.24,7.5,684300.9,2017-01-22T08:00
-4,94,0,1.809,38.8,36.24,7.5,684300.9,2017-01-22T09:00
-5,96,0,1.683,38.8,36.24,7.5,684300.9,2017-01-22T10:00
-5,96,0,1.859,38.8,36.24,7.5,684300.9,2017-01-22T11:00
-3,93,0,1.168,38.8,36.24,7.5,684300.9,2017-01-22T12:00
-3,93,0,1.517,38.8,36.24,7.5,684300.9,2017-01-22T13:00
-3,93,0,1.534,38.8,36.24,7.5,684300.9,2017-01-22T14:00
-4,94,0,1.651,38.8,36.24,7.5,684300.9,2017-01-22T15:00
-5,96,0,1.507,38.8,36.24,7.5,684300.9,2017-01-22T16:00
-5,96,1.067,1.952,38.8,36.24,7.5,684300.9,2017-01-22T17:00
-5,96,0.931,1.842,38.8,36.24,7.5,684300.9,2017-01-22T18:00
-5,96,0,1.802,38.8,36.24,7.5,684300.9,2017-01-22T19:00
-5,96,2.837,1.881,39,36.24,7.5,684300.9,2017-01-22T20:00
-6,97,2.038,1.96,39,36.24,7.5,684300.9,2017-01-22T21:00
-6,97,1.829,1.757,39.2,36.24,7.5,684300.9,2017-01-22T22:00
-7,99,1.781,1.611,39.2,36.24,7.5,684300.9,2017-01-22T23:00
-7,99,0,0,39.2,36.24,7.5,684300.9,2017-01-23T00:00
-6,97,0,0,39.2,36.24,7.5,684300.9,2017-01-23T01:00
-7,99,0,0,39.2,36.24,7.5,684300.9,2017-01-23T02:00
-8,100,0,0,39.2,36.24,7.5,684300.9,2017-01-23T03:00
-8,96,2.86,0,38.9,36.24,7.5,684300.9,2017-01-23T04:00
-8,96,1.814,0,39.05,36.24,7.5,684300.9,2017-01-23T05:00
-8,97,0.623,2.624,39.1,36.24,7.5,684300.9,2017-01-23T06:00
-9,97,0.922,1.788,39.12,36.24,7.5,684300.9,2017-01-23T07:00
-9,97,1.922,1.847,39.12,36.24,7.5,684300.9,2017-01-23T08:00
-9,97,1.724,1.786,39.12,36.24,7.5,684300.9,2017-01-23T09:00
-8,96,1.362,1.778,39.12,36.24,7.5,684300.9,2017-01-23T10:00
-6,94,1.503,1.816,39.12,36.24,7.5,684300.9,2017-01-23T11:00
-5,92,1.541,1.62,39.08,36.24,7.5,684300.9,2017-01-23T12:00
-4,91,1.418,1.315,39.05,36.24,7.5,684300.9,2017-01-23T13:00
-2,89,1.425,1.444,39.2,36.24,7.5,684300.9,2017-01-23T14:00
-1,88,1.319,1.699,39.2,36.24,7.5,684300.9,2017-01-23T15:00
-2,89,1.182,1.673,39.2,36.24,7.5,684300.9,2017-01-23T16:00
-3,90,1.48,1.622,39.17,36.24,7.5,684300.9,2017-01-23T17:00
-4,91,1.348,1.683,39.17,36.24,7.5,684300.9,2017-01-23T18:00
-5,96,2.017,1.823,39.17,36.24,7.5,684300.9,2017-01-23T19:00
-4,91,0,1.588,39.17,36.24,7.5,684300.9,2017-01-23T20:00
-5,92,0,1.634,39.17,36.24,7.5,684300.9,2017-01-23T21:00
-5,92,0,1.67,39.17,36.24,7.5,684300.9,2017-01-23T22:00
-5,92,0,0,39.17,36.24,7.5,684300.9,2017-01-23T23:00
-6,94,0,0,39.17,36.24,7.5,684300.9,2017-01-24T00:00
-6,94,0,0,39.17,36.24,7.5,684300.9,2017-01-24T01:00
-7,95,0,0,39.17,36.24,7.5,684300.9,2017-01-24T02:00
-7,95,0,0,39.17,36.24,7.5,684300.9,2017-01-24T03:00
-9,97,0,0,39.17,36.24,7.5,684300.9,2017-01-24T04:00
-8,99,1.483,0,39.05,36.24,7.5,684300.9,2017-01-24T05:00
-8,99,1.574,2.524,39.1,36.24,7.5,684300.9,2017-01-24T06:00
-8,99,1.584,2.035,39.1,36.24,7.5,684300.9,2017-01-24T07:00
-8,99,1.632,1.998,39.15,36.24,7.5,684300.9,2017-01-24T08:00
-8,100,1.635,1.873,39.2,36.24,7.5,684300.9,2017-01-24T09:00
-5,94,1.44,1.676,39.2,36.24,7.5,684300.9,2017-01-24T10:00
-3,91,1.521,1.656,39.2,36.24,7.5,684300.9,2017-01-24T11:00
-1,88,1.331,1.576,39.2,36.24,7.5,684300.9,2017-01-24T12:00
2,83,1.007,1.289,39.15,36.24,7.5,684300.9,2017-01-24T13:00
0,86,1.377,1.529,39.15,36.24,7.5,684300.9,2017-01-24T14:00
-1,88,1.47,1.595,39.15,36.24,7.5,684300.9,2017-01-24T15:00
-2,94,1.683,1.814,39.15,36.24,7.5,684300.9,2017-01-24T16:00
-4,96,1.019,1.587,39.15,36.24,7.5,684300.9,2017-01-24T17:00
-5,97,0.996,1.933,39.15,36.24,7.5,684300.9,2017-01-24T18:00
-5,97,1.16,1.705,39.1,36.24,7.5,684300.9,2017-01-24T19:00
-5,97,1.006,1.672,39.1,36.24,7.5,684300.9,2017-01-24T20:00
-5,97,0.951,1.646,39.1,36.24,7.5,684300.9,2017-01-24T21:00
-4,96,0.46,0,39.1,36.24,7.5,684300.9,2017-01-24T22:00
-5,97,0,0,39.1,36.24,7.5,684300.9,2017-01-24T23:00
-4,96,0,0,39.1,36.24,7.5,684300.9,2017-01-25T00:00
-5,97,0,0,39.1,36.24,7.5,684300.9,2017-01-25T01:00
-5,97,0,0,39.1,36.24,7.5,684300.9,2017-01-25T02:00
-4,96,0,0,39.1,36.24,7.5,684300.9,2017-01-25T03:00
-5,97,0,0,39.1,36.24,7.5,684300.9,2017-01-25T04:00
-5,97,0,2.305,39.1,36.24,7.5,684300.9,2017-01-25T05:00
-5,97,2.077,1.574,39.1,36.24,7.5,684300.9,2017-01-25T06:00
-4,96,1.303,1.67,39.1,36.24,7.5,684300.9,2017-01-25T07:00
-4,96,1.08,1.712,39.1,36.24,7.5,684300.9,2017-01-25T08:00
-4,96,1.057,1.758,39.1,36.24,7.5,684300.9,2017-01-25T09:00
-3,95,1.421,1.598,39.1,36.24,7.5,684300.9,2017-01-25T10:00
-2,94,1.111,1.457,39.1,36.24,7.5,684300.9,2017-01-25T11:00
-2,94,1.283,1.467,39.1,36.24,7.5,684300.9,2017-01-25T12:00
-2,87,1.566,1.586,39.1,36.24,7.5,684300.9,2017-01-25T13:00
-2,87,1.357,1.373,39,36.24,7.5,684300.9,2017-01-25T14:00
-2,87,1.575,1.574,39,36.24,7.5,684300.9,2017-01-25T15:00
-2,87,0.851,1.517,39,36.24,7.5,684300.9,2017-01-25T16:00
-2,87,0.993,1.596,39,36.24,7.5,684300.9,2017-01-25T17:00
-2,87,1.161,1.475,39,36.24,7.5,684300.9,2017-01-25T18:00
-3,89,1.442,1.695,39,36.24,7.5,684300.9,2017-01-25T19:00
-2,87,0.431,1.523,39.1,36.24,7.5,684300.9,2017-01-25T20:00
-3,89,0,1.291,38.8,36.24,7.5,684300.9,2017-01-25T21:00
-2,87,0,1.569,38.8,36.24,7.5,684300.9,2017-01-25T22:00
-2,87,0,0,38.8,36.24,7.5,684300.9,2017-01-25T23:00
-2,87,0,0,38.8,36.24,7.5,684300.9,2017-01-26T00:00
-2,87,0,0,38.8,36.24,7.5,684300.9,2017-01-26T01:00
-2,87,0,0,38.8,36.24,7.5,684300.9,2017-01-26T02:00
-2,87,0,0,38.8,36.24,7.5,684300.9,2017-01-26T03:00
-2,87,0,0,38.8,36.24,7.5,684300.9,2017-01-26T04:00
-2,87,2.035,0,39.1,36.24,7.5,684300.9,2017-01-26T05:00
-2,87,2.085,2.813,39.1,36.24,7.5,684300.9,2017-01-26T06:00
-2,87,1.559,1.915,39.1,36.24,7.5,684300.9,2017-01-26T07:00
-2,87,1.443,1.69,39.14,36.24,7.5,684300.9,2017-01-26T08:00
-1,85,1.329,1.678,39.14,36.24,7.5,684300.9,2017-01-26T09:00
0,84,1.239,1.65,39.2,36.24,7.5,684300.9,2017-01-26T10:00
0,84,1.255,1.639,39.2,36.24,7.5,684300.9,2017-01-26T11:00
1,82,1.27,1.584,39.2,36.24,7.5,684300.9,2017-01-26T12:00
0,84,1.282,1.603,39.18,36.24,7.5,684300.9,2017-01-26T13:00
0,84,1.098,1.595,39.12,36.24,7.5,684300.9,2017-01-26T14:00
0,84,1.389,1.541,39.12,36.24,7.5,684300.9,2017-01-26T15:00
0,91,0.951,1.483,39.12,36.24,7.5,684300.9,2017-01-26T16:00
-1,93,1.151,1.478,39.12,36.24,7.5,684300.9,2017-01-26T17:00
-1,91,1.186,1.52,39.12,36.24,7.5,684300.9,2017-01-26T18:00
0,91,1.063,1.536,39.12,36.24,7.5,684300.9,2017-01-26T19:00
-1,93,0,1.783,39.12,36.24,7.5,684300.9,2017-01-26T20:00
-2,94,0,1.757,39.12,36.24,7.5,684300.9,2017-01-26T21:00
-3,95,0,1.924,39.12,36.24,7.5,684300.9,2017-01-26T22:00
-2,94,0,0,39.12,36.24,7.5,684300.9,2017-01-26T23:00
-2,94,0,0,39.12,36.24,7.5,684300.9,2017-01-27T00:00
-3,95,0,0,39.12,36.24,7.5,684300.9,2017-01-27T01:00
-3,95,0,0,39.12,36.24,7.5,684300.9,2017-01-27T02:00
-3,95,0,0,39.12,36.24,7.5,684300.9,2017-01-27T03:00
-3,95,4.004,0,39.12,36.24,7.5,684300.9,2017-01-27T04:00
-3,95,1.546,0,39,36.24,7.5,684300.9,2017-01-27T05:00
-3,95,1.587,2.64,39.1,36.24,7.5,684300.9,2017-01-27T06:00
-3,95,1.286,1.794,39.18,36.24,7.5,684300.9,2017-01-27T07:00
-3,95,1.36,1.682,39.18,36.24,7.5,684300.9,2017-01-27T08:00
-3,95,1.589,1.429,39.18,36.24,7.5,684300.9,2017-01-27T09:00
-3,95,1.189,1.684,39.18,36.24,7.5,684300.9,2017-01-27T10:00
-2,94,0.95,1.557,39.07,36.24,7.5,684300.9,2017-01-27T11:00
-1,93,1.008,1.293,39.03,36.24,7.5,684300.9,2017-01-27T12:00
0,91,0.958,1.236,39.03,36.24,7.5,684300.9,2017-01-27T13:00
0,86,1.266,1.463,39.13,36.24,7.5,684300.9,2017-01-27T14:00
0,86,0.787,1.341,39.05,36.24,7.5,684300.9,2017-01-27T15:00
0,86,1.175,1.554,39.05,36.24,7.5,684300.9,2017-01-27T16:00
-2,89,0.572,1.528,39.1,36.24,7.5,684300.9,2017-01-27T17:00
-2,89,0.682,1.627,39.1,36.24,7.5,684300.9,2017-01-27T18:00
-4,96,1.607,1.961,39.1,36.24,7.5,684300.9,2017-01-27T19:00
-3,95,0,1.745,39.1,36.24,7.5,684300.9,2017-01-27T20:00
-4,91,0,1.788,39.1,36.24,7.5,684300.9,2017-01-27T21:00
-5,92,0,1.921,39.1,36.24,7.5,684300.9,2017-01-27T22:00
-5,92,0,0,39.1,36.24,7.5,684300.9,2017-01-27T23:00
-6,94,0,0,39.1,36.24,7.5,684300.9,2017-01-28T00:00
-6,94,0,0,39.1,36.24,7.5,684300.9,2017-01-28T01:00
-6,95,0,0,39.1,36.24,7.5,684300.9,2017-01-28T02:00
-7,95,0,0,39.1,36.24,7.5,684300.9,2017-01-28T03:00
-7,94,1.958,1.056,38.95,36.24,7.5,684300.9,2017-01-28T04:00
-8,95,0,1.6,38.95,36.24,7.5,684300.9,2017-01-28T05:00
-9,101,0,2.021,38.95,36.24,7.5,684300.9,2017-01-28T06:00
-9,97,0,1.848,38.95,36.24,7.5,684300.9,2017-01-28T07:00
-8,100,0,1.808,38.95,36.24,7.5,684300.9,2017-01-28T08:00
-7,99,0,1.85,38.95,36.24,5.13,684300.9,2017-01-28T09:00
-4,94,0,1.551,38.95,36.24,5.13,684300.9,2017-01-28T10:00
-4,94,0,1.607,38.95,36.24,5.13,684300.9,2017-01-28T11:00
-3,93,0,1.739,38.95,36.24,5.13,684300.9,2017-01-28T12:00
-1,88,0,1.57,38.95,36.24,5.13,684300.9,2017-01-28T13:00
0,91,0,1.425,38.95,36.24,5.13,684300.9,2017-01-28T14:00
0,91,0,1.534,38.95,36.24,5.13,684300.9,2017-01-28T15:00
0,91,0,1.527,38.95,36.24,5.13,684300.9,2017-01-28T16:00
-2,94,0,1.63,38.95,36.24,5.13,684300.9,2017-01-28T17:00
-3,95,0,1.685,38.95,36.24,5.13,684300.9,2017-01-28T18:00
-4,96,0,1.723,38.95,36.24,5.13,684300.9,2017-01-28T19:00
-4,96,0,1.771,38.95,36.24,5.13,684300.9,2017-01-28T20:00
-5,97,0,1.685,38.95,36.24,5.13,684300.9,2017-01-28T21:00
-5,97,0,1.7,38.95,36.24,5.13,684300.9,2017-01-28T22:00
-5,97,0,1.614,38.95,36.24,5.13,684300.9,2017-01-28T23:00
-6,99,0,0,38.95,36.24,5.13,684300.9,2017-01-29T00:00
-7,100,0,0,38.95,36.24,5.13,684300.9,2017-01-29T01:00
-7,100,0,0,38.95,36.24,5.13,684300.9,2017-01-29T02:00
-7,100,0,0,38.95,36.24,5.13,684300.9,2017-01-29T03:00
-7,100,0,0,38.95,36.24,5.13,684300.9,2017-01-29T04:00
-8,101,0,0,38.95,36.24,5.13,684300.9,2017-01-29T05:00
-8,97,1.18,0.699,38.95,36.24,5.13,684300.9,2017-01-29T06:00
-8,97,0,1.721,38.95,36.24,5.13,684300.9,2017-01-29T07:00
-7,96,0,1.492,38.95,36.24,5.13,684300.9,2017-01-29T08:00
-6,94,0,1.64,38.95,36.24,5.13,684300.9,2017-01-29T09:00
-3,89,0,1.564,38.95,36.24,5.13,684300.9,2017-01-29T10:00
-2,87,0,1.447,38.95,36.24,5.13,684300.9,2017-01-29T11:00
0,84,0,1.347,38.95,36.24,5.13,684300.9,2017-01-29T12:00
1,82,0,0.977,38.95,36.24,5.13,684300.9,2017-01-29T13:00
2,80,0,1.209,38.95,36.24,5.13,684300.9,2017-01-29T14:00
3,79,0,1.118,38.95,36.24,5.13,684300.9,2017-01-29T15:00
3,79,0,1.403,38.95,36.24,5.13,684300.9,2017-01-29T16:00
0,84,0,1.596,38.95,36.24,5.13,684300.9,2017-01-29T17:00
-1,85,0,1.588,38.95,36.24,5.13,684300.9,2017-01-29T18:00
-2,87,0,1.496,38.95,36.24,5.13,684300.9,2017-01-29T19:00
-2,92,2.504,1.967,38.95,36.24,5.13,684300.9,2017-01-29T20:00
-3,93,1.492,1.674,38.95,36.24,5.13,684300.9,2017-01-29T21:00
-3,93,1.476,2.82,38.95,36.24,5.13,684300.9,2017-01-29T22:00
-4,94,0,0,38.95,36.24,5.13,684300.9,2017-01-29T23:00
-4,94,0,0,38.95,36.24,5.13,684300.9,2017-01-30T00:00
-5,96,0,0,38.95,36.24,5.13,684300.9,2017-01-30T01:00
-6,97,0,0,38.95,36.24,5.13,684300.9,2017-01-30T02:00
-6,97,0,0,38.95,36.24,5.13,684300.9,2017-01-30T03:00
-6,97,3.084,0,38.95,36.24,5.13,684300.9,2017-01-30T04:00
-6,97,2.478,0,39.06,36.24,6,684300.9,2017-01-30T05:00
-6,97,1.542,2.178,39.06,36.24,6,684300.9,2017-01-30T06:00
-7,97,1.558,1.915,39.1,36.24,6,684300.9,2017-01-30T07:00
-7,97,1.643,1.87,39.1,36.24,6,684300.9,2017-01-30T08:00
-4,94,1.554,1.744,39.2,36.24,6,684300.9,2017-01-30T09:00
-3,93,1.487,2.206,39.2,36.24,6,684300.9,2017-01-30T10:00
-2,92,1.491,1.532,39.2,36.24,6,684300.9,2017-01-30T11:00
0,89,1.432,0.971,39.2,36.24,6,684300.9,2017-01-30T12:00
2,86,1.167,1.098,39.05,36.24,6,684300.9,2017-01-30T13:00
3,85,1.236,1.417,39.05,36.24,6,684300.9,2017-01-30T14:00
3,85,0.979,1.198,39.1,36.24,6,684300.9,2017-01-30T15:00
1,88,0.761,1.72,39.1,36.24,6,684300.9,2017-01-30T16:00
0,89,1.32,1.258,39.1,36.24,6,684300.9,2017-01-30T17:00
-1,90,0.924,1.488,39.1,36.24,6,684300.9,2017-01-30T18:00
